Agent_Breed,Policy_ID,Age,Social_Grade,Payment_at_Purchase,Attribute_Brand,Attribute_Price,Attribute_Promotions,Auto_Renew,Inertia_for_Switch
Breed_C,130277002.0,77,5,250,12.8,24.0,2.6,0,1
Breed_C,130277003.0,77,5,250,12.8,24.0,2.6,0,9
Breed_C,130277004.0,77,5,250,12.8,24.0,2.6,0,5
Breed_C,130277006.0,77,5,250,12.8,24.0,2.6,0,1
Breed_C,130277009.0,77,5,250,12.8,24.0,2.6,0,9
Breed_C,130277010.0,77,5,250,12.8,24.0,2.6,0,7
Breed_C,130277011.0,77,5,250,12.8,24.0,2.6,0,6
Breed_C,130277012.0,77,5,250,12.8,24.0,2.6,0,6
Breed_C,130277017.0,77,5,250,12.8,24.0,2.6,0,8
Breed_C,130277018.0,77,5,250,12.8,24.0,2.6,0,6
Breed_C,100410001.0,71,5,150,11.6,26.0,4.0,0,5
Breed_C,100410003.0,71,5,150,11.6,26.0,4.0,0,9
Breed_C,100410005.0,71,5,150,11.6,26.0,4.0,0,7
Breed_C,100410008.0,71,5,150,11.6,26.0,4.0,0,3
Breed_C,100410010.0,71,5,150,11.6,26.0,4.0,0,3
Breed_C,100410011.0,71,5,150,11.6,26.0,4.0,0,3
Breed_C,100410014.0,71,5,150,11.6,26.0,4.0,0,8
Breed_C,100410015.0,71,5,150,11.6,26.0,4.0,0,1
Breed_C,100410016.0,71,5,150,11.6,26.0,4.0,0,6
Breed_C,22934303005.0,84,4,250,11.6,37.6,1.9,0,4
Breed_C,22934303008.0,84,4,250,11.6,37.6,1.9,0,5
Breed_C,22934303010.0,84,4,250,11.6,37.6,1.9,0,4
Breed_C,22934303013.0,84,4,250,11.6,37.6,1.9,0,4
Breed_C,22934303015.0,84,4,250,11.6,37.6,1.9,0,3
Breed_C,136331002.0,77,2,150,6.7,42.9,1.8,0,7
Breed_C,136331003.0,77,2,150,6.7,42.9,1.8,0,5
Breed_C,136331008.0,77,2,150,6.7,42.9,1.8,0,2
Breed_C,136331011.0,77,2,150,6.7,42.9,1.8,0,3
Breed_C,136331013.0,77,2,150,6.7,42.9,1.8,0,8
Breed_C,136331014.0,77,2,150,6.7,42.9,1.8,0,7
Breed_C,136331016.0,77,2,150,6.7,42.9,1.8,0,6
Breed_C,136331018.0,77,2,150,6.7,42.9,1.8,0,8
Breed_C,20079425002.0,84,1,250,7.1,76.9,1.6,0,5
Breed_C,20079425007.0,84,1,250,7.1,76.9,1.6,0,2
Breed_C,20079425008.0,84,1,250,7.1,76.9,1.6,0,4
Breed_C,20079425010.0,84,1,250,7.1,76.9,1.6,0,6
Breed_C,20079425011.0,84,1,250,7.1,76.9,1.6,0,6
Breed_C,20079425014.0,84,1,250,7.1,76.9,1.6,0,3
Breed_C,20079425017.0,84,1,250,7.1,76.9,1.6,0,3
Breed_C,130393004.0,70,2,250,5.0,74.5,1.5,0,6
Breed_C,130393005.0,70,2,250,5.0,74.5,1.5,0,4
Breed_C,130393006.0,70,2,250,5.0,74.5,1.5,0,8
Breed_C,130393007.0,70,2,250,5.0,74.5,1.5,0,5
Breed_C,130393008.0,70,2,250,5.0,74.5,1.5,0,6
Breed_C,130393010.0,70,2,250,5.0,74.5,1.5,0,9
Breed_C,130393012.0,70,2,250,5.0,74.5,1.5,0,2
Breed_C,130393014.0,70,2,250,5.0,74.5,1.5,0,2
Breed_C,130393015.0,70,2,250,5.0,74.5,1.5,0,6
Breed_C,130393017.0,70,2,250,5.0,74.5,1.5,0,8
Breed_C,130393018.0,70,2,250,5.0,74.5,1.5,0,9
Breed_C,21019716003.0,98,6,250,11.3,29.8,7.2,0,9
Breed_C,21019716004.0,98,6,250,11.3,29.8,7.2,0,8
Breed_C,21019716005.0,98,6,250,11.3,29.8,7.2,0,3
Breed_C,21019716006.0,98,6,250,11.3,29.8,7.2,0,7
Breed_C,21019716007.0,98,6,250,11.3,29.8,7.2,0,9
Breed_C,21019716008.0,98,6,250,11.3,29.8,7.2,0,4
Breed_C,21019716009.0,98,6,250,11.3,29.8,7.2,0,3
Breed_C,21019716012.0,98,6,250,11.3,29.8,7.2,0,4
Breed_C,21019716013.0,98,6,250,11.3,29.8,7.2,0,9
Breed_C,21019716015.0,98,6,250,11.3,29.8,7.2,0,9
Breed_C,21019716017.0,98,6,250,11.3,29.8,7.2,0,8
Breed_C,103698005.0,85,4,150,11.0,35.3,3.8,0,6
Breed_C,103698007.0,85,4,150,11.0,35.3,3.8,0,1
Breed_C,103698008.0,85,4,150,11.0,35.3,3.8,0,8
Breed_C,103698010.0,85,4,150,11.0,35.3,3.8,0,7
Breed_C,103698011.0,85,4,150,11.0,35.3,3.8,0,5
Breed_C,103698013.0,85,4,150,11.0,35.3,3.8,0,7
Breed_C,103698015.0,85,4,150,11.0,35.3,3.8,0,5
Breed_C,103698017.0,85,4,150,11.0,35.3,3.8,0,2
Breed_C,103698018.0,85,4,150,11.0,35.3,3.8,0,7
Breed_C,105333002.0,89,4,150,6.8,77.5,1.0,0,5
Breed_C,105333003.0,89,4,150,6.8,77.5,1.0,0,3
Breed_C,105333005.0,89,4,150,6.8,77.5,1.0,0,8
Breed_C,105333008.0,89,4,150,6.8,77.5,1.0,0,8
Breed_C,105333010.0,89,4,150,6.8,77.5,1.0,0,8
Breed_C,105333011.0,89,4,150,6.8,77.5,1.0,0,3
Breed_C,105333012.0,89,4,150,6.8,77.5,1.0,0,8
Breed_C,105333014.0,89,4,150,6.8,77.5,1.0,0,6
Breed_C,105333016.0,89,4,150,6.8,77.5,1.0,0,9
Breed_C,105333017.0,89,4,150,6.8,77.5,1.0,0,8
Breed_C,105333018.0,89,4,150,6.8,77.5,1.0,0,2
Breed_C,131015004.0,88,2,150,7.5,50.6,2.4,0,9
Breed_C,131015008.0,88,2,150,7.5,50.6,2.4,0,10
Breed_C,131015010.0,88,2,150,7.5,50.6,2.4,0,8
Breed_C,131015012.0,88,2,150,7.5,50.6,2.4,0,9
Breed_C,131015013.0,88,2,150,7.5,50.6,2.4,0,9
Breed_C,131015014.0,88,2,150,7.5,50.6,2.4,0,8
Breed_C,131015016.0,88,2,150,7.5,50.6,2.4,0,8
Breed_C,132340002.0,81,3,525,11.1,61.8,2.5,0,7
Breed_C,132340003.0,81,3,525,11.1,61.8,2.5,0,9
Breed_C,132340005.0,81,3,525,11.1,61.8,2.5,0,8
Breed_C,132340006.0,81,3,525,11.1,61.8,2.5,0,10
Breed_C,132340010.0,81,3,525,11.1,61.8,2.5,0,7
Breed_C,132340012.0,81,3,525,11.1,61.8,2.5,0,9
Breed_C,132340015.0,81,3,525,11.1,61.8,2.5,0,8
Breed_C,132340017.0,81,3,525,11.1,61.8,2.5,0,10
Breed_C,25054230001.0,74,3,250,15.7,11.8,5.0,0,10
Breed_C,25054230002.0,74,3,250,15.7,11.8,5.0,0,9
Breed_C,25054230003.0,74,3,250,15.7,11.8,5.0,0,8
Breed_C,25054230005.0,74,3,250,15.7,11.8,5.0,0,10
Breed_C,25054230006.0,74,3,250,15.7,11.8,5.0,0,7
Breed_C,25054230014.0,74,3,250,15.7,11.8,5.0,0,9
Breed_C,25054230015.0,74,3,250,15.7,11.8,5.0,0,9
Breed_C,101758001.0,79,4,525,14.1,9.7,1.8,0,10
Breed_C,101758003.0,79,4,525,14.1,9.7,1.8,0,7
Breed_C,101758008.0,79,4,525,14.1,9.7,1.8,0,9
Breed_C,101758011.0,79,4,525,14.1,9.7,1.8,0,10
Breed_C,101758016.0,79,4,525,14.1,9.7,1.8,0,7
Breed_C,101758017.0,79,4,525,14.1,9.7,1.8,0,10
Breed_C,101973001.0,71,5,150,8.9,50.9,2.1,0,9
Breed_C,101973002.0,71,5,150,8.9,50.9,2.1,0,8
Breed_C,101973004.0,71,5,150,8.9,50.9,2.1,0,8
Breed_C,101973005.0,71,5,150,8.9,50.9,2.1,0,7
Breed_C,101973006.0,71,5,150,8.9,50.9,2.1,0,10
Breed_C,101973008.0,71,5,150,8.9,50.9,2.1,0,7
Breed_C,101973010.0,71,5,150,8.9,50.9,2.1,0,7
Breed_C,101973013.0,71,5,150,8.9,50.9,2.1,0,8
Breed_C,101973014.0,71,5,150,8.9,50.9,2.1,0,10
Breed_C,101973015.0,71,5,150,8.9,50.9,2.1,0,9
Breed_C,101973016.0,71,5,150,8.9,50.9,2.1,0,9
Breed_C,101973017.0,71,5,150,8.9,50.9,2.1,0,10
Breed_C,101973018.0,71,5,150,8.9,50.9,2.1,0,7
Breed_C,131273002.0,74,2,150,38.8,33.1,7.4,0,5
Breed_C,131273003.0,74,2,150,38.8,33.1,7.4,0,2
Breed_C,131273005.0,74,2,150,38.8,33.1,7.4,0,9
Breed_C,131273008.0,74,2,150,38.8,33.1,7.4,0,7
Breed_C,131273010.0,74,2,150,38.8,33.1,7.4,0,8
Breed_C,131273014.0,74,2,150,38.8,33.1,7.4,0,1
Breed_C,131273016.0,74,2,150,38.8,33.1,7.4,0,3
Breed_C,130409001.0,81,2,675,14.5,40.3,3.0,0,7
Breed_C,130409002.0,81,2,675,14.5,40.3,3.0,0,7
Breed_C,130409004.0,81,2,675,14.5,40.3,3.0,0,9
Breed_C,130409006.0,81,2,675,14.5,40.3,3.0,0,3
Breed_C,130409008.0,81,2,675,14.5,40.3,3.0,0,9
Breed_C,130409012.0,81,2,675,14.5,40.3,3.0,0,1
Breed_C,130409015.0,81,2,675,14.5,40.3,3.0,0,7
Breed_C,130409017.0,81,2,675,14.5,40.3,3.0,0,5
Breed_C,101899001.0,90,6,150,19.5,38.9,2.3,0,5
Breed_C,101899002.0,90,6,150,19.5,38.9,2.3,0,4
Breed_C,101899003.0,90,6,150,19.5,38.9,2.3,0,9
Breed_C,101899004.0,90,6,150,19.5,38.9,2.3,0,6
Breed_C,101899005.0,90,6,150,19.5,38.9,2.3,0,5
Breed_C,101899006.0,90,6,150,19.5,38.9,2.3,0,5
Breed_C,101899007.0,90,6,150,19.5,38.9,2.3,0,7
Breed_C,101899008.0,90,6,150,19.5,38.9,2.3,0,2
Breed_C,101899010.0,90,6,150,19.5,38.9,2.3,0,2
Breed_C,101899015.0,90,6,150,19.5,38.9,2.3,0,4
Breed_C,101899016.0,90,6,150,19.5,38.9,2.3,0,9
Breed_C,136289002.0,85,3,375,7.9,44.2,6.4,0,4
Breed_C,136289003.0,85,3,375,7.9,44.2,6.4,0,5
Breed_C,136289008.0,85,3,375,7.9,44.2,6.4,0,7
Breed_C,136289009.0,85,3,375,7.9,44.2,6.4,0,4
Breed_C,136289010.0,85,3,375,7.9,44.2,6.4,0,8
Breed_C,136289011.0,85,3,375,7.9,44.2,6.4,0,9
Breed_C,136289012.0,85,3,375,7.9,44.2,6.4,0,1
Breed_C,136289013.0,85,3,375,7.9,44.2,6.4,0,3
Breed_C,136289014.0,85,3,375,7.9,44.2,6.4,0,3
Breed_C,136289015.0,85,3,375,7.9,44.2,6.4,0,3
Breed_C,24940158001.0,80,3,375,5.8,40.2,0.6,0,3
Breed_C,24940158007.0,80,3,375,5.8,40.2,0.6,0,3
Breed_C,24940158008.0,80,3,375,5.8,40.2,0.6,0,3
Breed_C,24940158009.0,80,3,375,5.8,40.2,0.6,0,1
Breed_C,24940158011.0,80,3,375,5.8,40.2,0.6,0,6
Breed_C,24940158012.0,80,3,375,5.8,40.2,0.6,0,8
Breed_C,24940158016.0,80,3,375,5.8,40.2,0.6,0,3
Breed_C,24940158017.0,80,3,375,5.8,40.2,0.6,0,7
Breed_C,131339001.0,72,2,250,9.6,41.3,5.1,0,8
Breed_C,131339006.0,72,2,250,9.6,41.3,5.1,0,6
Breed_C,131339007.0,72,2,250,9.6,41.3,5.1,0,3
Breed_C,131339009.0,72,2,250,9.6,41.3,5.1,0,4
Breed_C,131339010.0,72,2,250,9.6,41.3,5.1,0,2
Breed_C,131339013.0,72,2,250,9.6,41.3,5.1,0,9
Breed_C,131339014.0,72,2,250,9.6,41.3,5.1,0,4
Breed_C,131339015.0,72,2,250,9.6,41.3,5.1,0,7
Breed_C,131339016.0,72,2,250,9.6,41.3,5.1,0,9
Breed_C,131339017.0,72,2,250,9.6,41.3,5.1,0,9
Breed_C,130815001.0,70,4,250,11.4,19.7,3.6,0,1
Breed_C,130815002.0,70,4,250,11.4,19.7,3.6,0,4
Breed_C,130815004.0,70,4,250,11.4,19.7,3.6,0,5
Breed_C,130815006.0,70,4,250,11.4,19.7,3.6,0,1
Breed_C,130815008.0,70,4,250,11.4,19.7,3.6,0,5
Breed_C,130815010.0,70,4,250,11.4,19.7,3.6,0,7
Breed_C,130815011.0,70,4,250,11.4,19.7,3.6,0,2
Breed_C,130815013.0,70,4,250,11.4,19.7,3.6,0,8
Breed_C,130815015.0,70,4,250,11.4,19.7,3.6,0,2
Breed_C,130815016.0,70,4,250,11.4,19.7,3.6,0,8
Breed_C,130815017.0,70,4,250,11.4,19.7,3.6,0,4
Breed_C,132134004.0,73,3,375,11.0,15.1,1.0,0,7
Breed_C,132134007.0,73,3,375,11.0,15.1,1.0,0,2
Breed_C,132134011.0,73,3,375,11.0,15.1,1.0,0,4
Breed_C,132134012.0,73,3,375,11.0,15.1,1.0,0,4
Breed_C,132134013.0,73,3,375,11.0,15.1,1.0,0,2
Breed_C,132134017.0,73,3,375,11.0,15.1,1.0,0,9
Breed_C,21307905002.0,70,3,375,6.0,40.0,5.2,0,7
Breed_C,21307905008.0,70,3,375,6.0,40.0,5.2,0,9
Breed_C,21307905009.0,70,3,375,6.0,40.0,5.2,0,7
Breed_C,21307905011.0,70,3,375,6.0,40.0,5.2,0,8
Breed_C,21307905013.0,70,3,375,6.0,40.0,5.2,0,9
Breed_C,21307905014.0,70,3,375,6.0,40.0,5.2,0,7
Breed_C,21307905015.0,70,3,375,6.0,40.0,5.2,0,8
Breed_C,21307905016.0,70,3,375,6.0,40.0,5.2,0,10
Breed_C,21307905017.0,70,3,375,6.0,40.0,5.2,0,7
Breed_C,131766006.0,74,2,250,12.8,12.2,3.1,0,7
Breed_C,131766007.0,74,2,250,12.8,12.2,3.1,0,9
Breed_C,131766008.0,74,2,250,12.8,12.2,3.1,0,10
Breed_C,131766010.0,74,2,250,12.8,12.2,3.1,0,7
Breed_C,131766014.0,74,2,250,12.8,12.2,3.1,0,8
Breed_C,131766015.0,74,2,250,12.8,12.2,3.1,0,7
Breed_C,132305001.0,70,4,525,11.3,58.2,1.3,0,7
Breed_C,132305002.0,70,4,525,11.3,58.2,1.3,0,7
Breed_C,132305004.0,70,4,525,11.3,58.2,1.3,0,8
Breed_C,132305007.0,70,4,525,11.3,58.2,1.3,0,10
Breed_C,132305008.0,70,4,525,11.3,58.2,1.3,0,10
Breed_C,132305009.0,70,4,525,11.3,58.2,1.3,0,9
Breed_C,132305011.0,70,4,525,11.3,58.2,1.3,0,9
Breed_C,132305014.0,70,4,525,11.3,58.2,1.3,0,8
Breed_C,132305016.0,70,4,525,11.3,58.2,1.3,0,7
Breed_C,132305017.0,70,4,525,11.3,58.2,1.3,0,8
Breed_C,131821004.0,77,1,250,6.4,73.2,1.9,0,7
Breed_C,131821005.0,77,1,250,6.4,73.2,1.9,0,10
Breed_C,131821006.0,77,1,250,6.4,73.2,1.9,0,8
Breed_C,131821008.0,77,1,250,6.4,73.2,1.9,0,10
Breed_C,131821009.0,77,1,250,6.4,73.2,1.9,0,9
Breed_C,131821011.0,77,1,250,6.4,73.2,1.9,0,9
Breed_C,131821013.0,77,1,250,6.4,73.2,1.9,0,8
Breed_C,131821017.0,77,1,250,6.4,73.2,1.9,0,10
Breed_C,100059002.0,75,3,250,8.7,44.6,1.6,0,9
Breed_C,100059008.0,75,3,250,8.7,44.6,1.6,0,9
Breed_C,100059010.0,75,3,250,8.7,44.6,1.6,0,8
Breed_C,100059013.0,75,3,250,8.7,44.6,1.6,0,7
Breed_C,100059014.0,75,3,250,8.7,44.6,1.6,0,10
Breed_C,100059015.0,75,3,250,8.7,44.6,1.6,0,7
Breed_C,100059017.0,75,3,250,8.7,44.6,1.6,0,10
Breed_C,26089704001.0,74,4,375,18.2,9.7,8.8,0,10
Breed_C,26089704003.0,74,4,375,18.2,9.7,8.8,0,10
Breed_C,26089704005.0,74,4,375,18.2,9.7,8.8,0,9
Breed_C,26089704008.0,74,4,375,18.2,9.7,8.8,0,8
Breed_C,26089704009.0,74,4,375,18.2,9.7,8.8,0,8
Breed_C,26089704010.0,74,4,375,18.2,9.7,8.8,0,8
Breed_C,26089704011.0,74,4,375,18.2,9.7,8.8,0,10
Breed_C,26089704012.0,74,4,375,18.2,9.7,8.8,0,8
Breed_C,26089704013.0,74,4,375,18.2,9.7,8.8,0,9
Breed_C,26089704014.0,74,4,375,18.2,9.7,8.8,0,9
Breed_C,26089704017.0,74,4,375,18.2,9.7,8.8,0,7
Breed_C,100284002.0,60,2,525,36.3,8.6,6.9,0,2
Breed_C,100284005.0,60,2,525,36.3,8.6,6.9,0,8
Breed_C,100284007.0,60,2,525,36.3,8.6,6.9,0,4
Breed_C,100284009.0,60,2,525,36.3,8.6,6.9,0,3
Breed_C,100284012.0,60,2,525,36.3,8.6,6.9,0,2
Breed_C,100284015.0,60,2,525,36.3,8.6,6.9,0,1
Breed_C,25706513004.0,46,3,250,30.8,28.3,3.5,0,2
Breed_C,25706513005.0,46,3,250,30.8,28.3,3.5,0,3
Breed_C,25706513007.0,46,3,250,30.8,28.3,3.5,0,9
Breed_C,25706513008.0,46,3,250,30.8,28.3,3.5,0,5
Breed_C,25706513011.0,46,3,250,30.8,28.3,3.5,0,4
Breed_C,25706513013.0,46,3,250,30.8,28.3,3.5,0,6
Breed_C,131103001.0,67,3,150,28.6,31.1,3.7,0,2
Breed_C,131103004.0,67,3,150,28.6,31.1,3.7,0,8
Breed_C,131103005.0,67,3,150,28.6,31.1,3.7,0,7
Breed_C,131103007.0,67,3,150,28.6,31.1,3.7,0,2
Breed_C,131103013.0,67,3,150,28.6,31.1,3.7,0,2
Breed_C,26042345005.0,52,3,675,26.8,32.5,4.4,0,5
Breed_C,26042345006.0,52,3,675,26.8,32.5,4.4,0,7
Breed_C,26042345008.0,52,3,675,26.8,32.5,4.4,0,1
Breed_C,26042345010.0,52,3,675,26.8,32.5,4.4,0,5
Breed_C,26042345011.0,52,3,675,26.8,32.5,4.4,0,2
Breed_C,26042345013.0,52,3,675,26.8,32.5,4.4,0,3
Breed_C,135664006.0,44,5,150,38.7,23.2,5.0,0,6
Breed_C,135664008.0,44,5,150,38.7,23.2,5.0,0,3
Breed_C,135664010.0,44,5,150,38.7,23.2,5.0,0,3
Breed_C,135664012.0,44,5,150,38.7,23.2,5.0,0,8
Breed_C,20214251001.0,45,3,675,20.7,5.7,7.1,0,7
Breed_C,20214251006.0,45,3,675,20.7,5.7,7.1,0,8
Breed_C,20214251008.0,45,3,675,20.7,5.7,7.1,0,6
Breed_C,20214251010.0,45,3,675,20.7,5.7,7.1,0,6
Breed_C,20214251013.0,45,3,675,20.7,5.7,7.1,0,6
Breed_C,134834001.0,59,3,250,24.8,27.4,6.3,0,7
Breed_C,134834002.0,59,3,250,24.8,27.4,6.3,0,2
Breed_C,134834008.0,59,3,250,24.8,27.4,6.3,0,2
Breed_C,134834009.0,59,3,250,24.8,27.4,6.3,0,2
Breed_C,134834012.0,59,3,250,24.8,27.4,6.3,0,9
Breed_C,134834013.0,59,3,250,24.8,27.4,6.3,0,6
Breed_C,134834014.0,59,3,250,24.8,27.4,6.3,0,7
Breed_C,134834015.0,59,3,250,24.8,27.4,6.3,0,9
Breed_C,22060824001.0,47,3,250,25.6,22.5,4.5,0,9
Breed_C,22060824002.0,47,3,250,25.6,22.5,4.5,0,5
Breed_C,22060824003.0,47,3,250,25.6,22.5,4.5,0,8
Breed_C,22060824004.0,47,3,250,25.6,22.5,4.5,0,6
Breed_C,22060824006.0,47,3,250,25.6,22.5,4.5,0,8
Breed_C,22060824008.0,47,3,250,25.6,22.5,4.5,0,7
Breed_C,22060824010.0,47,3,250,25.6,22.5,4.5,0,8
Breed_C,22060824012.0,47,3,250,25.6,22.5,4.5,0,8
Breed_C,22060824013.0,47,3,250,25.6,22.5,4.5,0,7
Breed_C,22060824014.0,47,3,250,25.6,22.5,4.5,0,2
Breed_C,22060824015.0,47,3,250,25.6,22.5,4.5,0,8
Breed_C,22657136002.0,62,4,250,19.3,34.7,4.1,0,6
Breed_C,22657136011.0,62,4,250,19.3,34.7,4.1,0,6
Breed_C,22657136013.0,62,4,250,19.3,34.7,4.1,0,8
Breed_C,22657136014.0,62,4,250,19.3,34.7,4.1,0,5
Breed_C,22657136015.0,62,4,250,19.3,34.7,4.1,0,5
Breed_C,135068002.0,66,3,150,36.5,27.6,6.7,0,1
Breed_C,135068003.0,66,3,150,36.5,27.6,6.7,0,9
Breed_C,135068005.0,66,3,150,36.5,27.6,6.7,0,2
Breed_C,135068006.0,66,3,150,36.5,27.6,6.7,0,1
Breed_C,135068008.0,66,3,150,36.5,27.6,6.7,0,8
Breed_C,135068010.0,66,3,150,36.5,27.6,6.7,0,4
Breed_C,135068013.0,66,3,150,36.5,27.6,6.7,0,9
Breed_C,139169003.0,38,4,675,16.2,15.9,1.5,0,1
Breed_C,139169004.0,38,4,675,16.2,15.9,1.5,0,1
Breed_C,139169005.0,38,4,675,16.2,15.9,1.5,0,6
Breed_C,139169007.0,38,4,675,16.2,15.9,1.5,0,8
Breed_C,139169009.0,38,4,675,16.2,15.9,1.5,0,9
Breed_C,139169010.0,38,4,675,16.2,15.9,1.5,0,7
Breed_C,139169011.0,38,4,675,16.2,15.9,1.5,0,1
Breed_C,139169013.0,38,4,675,16.2,15.9,1.5,0,6
Breed_C,139169014.0,38,4,675,16.2,15.9,1.5,0,8
Breed_C,134007001.0,49,3,525,11.6,25.0,2.2,0,9
Breed_C,134007002.0,49,3,525,11.6,25.0,2.2,0,5
Breed_C,134007003.0,49,3,525,11.6,25.0,2.2,0,9
Breed_C,134007004.0,49,3,525,11.6,25.0,2.2,0,3
Breed_C,134007006.0,49,3,525,11.6,25.0,2.2,0,7
Breed_C,134007011.0,49,3,525,11.6,25.0,2.2,0,8
Breed_C,134007012.0,49,3,525,11.6,25.0,2.2,0,9
Breed_C,134007013.0,49,3,525,11.6,25.0,2.2,0,2
Breed_C,136334004.0,38,3,250,12.8,36.9,2.6,0,9
Breed_C,136334005.0,38,3,250,12.8,36.9,2.6,0,1
Breed_C,136334007.0,38,3,250,12.8,36.9,2.6,0,8
Breed_C,136334008.0,38,3,250,12.8,36.9,2.6,0,9
Breed_C,136334009.0,38,3,250,12.8,36.9,2.6,0,9
Breed_C,136334010.0,38,3,250,12.8,36.9,2.6,0,1
Breed_C,136334011.0,38,3,250,12.8,36.9,2.6,0,8
Breed_C,136334013.0,38,3,250,12.8,36.9,2.6,0,9
Breed_C,136334015.0,38,3,250,12.8,36.9,2.6,0,5
Breed_C,135672001.0,64,2,375,22.3,37.6,5.9,0,1
Breed_C,135672002.0,64,2,375,22.3,37.6,5.9,0,7
Breed_C,135672004.0,64,2,375,22.3,37.6,5.9,0,3
Breed_C,135672005.0,64,2,375,22.3,37.6,5.9,0,8
Breed_C,135672010.0,64,2,375,22.3,37.6,5.9,0,4
Breed_C,135672015.0,64,2,375,22.3,37.6,5.9,0,6
Breed_C,25766014004.0,50,4,825,21.3,21.2,7.6,0,5
Breed_C,25766014008.0,50,4,825,21.3,21.2,7.6,0,5
Breed_C,25766014009.0,50,4,825,21.3,21.2,7.6,0,2
