Agent_Breed,Policy_ID,Age,Social_Grade,Payment_at_Purchase,Attribute_Brand,Attribute_Price,Attribute_Promotions,Auto_Renew,Inertia_for_Switch
Breed_NC,135916017.0,84,4,250,11.9,43.8,4.6,0,7
Breed_NC,26061188002.0,84,2,150,5.3,74.8,1.8,0,7
Breed_NC,26061188003.0,84,2,150,5.3,74.8,1.8,0,7
Breed_NC,26061188005.0,84,2,150,5.3,74.8,1.8,0,5
Breed_NC,26061188012.0,84,2,150,5.3,74.8,1.8,0,9
Breed_NC,26061188014.0,84,2,150,5.3,74.8,1.8,0,3
Breed_NC,26061188015.0,84,2,150,5.3,74.8,1.8,0,6
Breed_NC,26061188016.0,84,2,150,5.3,74.8,1.8,0,9
Breed_NC,26061188018.0,84,2,150,5.3,74.8,1.8,0,5
Breed_NC,131004006.0,70,2,250,18.9,10.4,1.9,0,7
Breed_NC,131004007.0,70,2,250,18.9,10.4,1.9,0,6
Breed_NC,131004012.0,70,2,250,18.9,10.4,1.9,0,3
Breed_NC,131004013.0,70,2,250,18.9,10.4,1.9,0,1
Breed_NC,131004015.0,70,2,250,18.9,10.4,1.9,0,5
Breed_NC,131004016.0,70,2,250,18.9,10.4,1.9,0,8
Breed_NC,131004017.0,70,2,250,18.9,10.4,1.9,0,2
Breed_NC,131004018.0,70,2,250,18.9,10.4,1.9,0,1
Breed_NC,135861001.0,84,3,150,9.4,81.2,1.9,0,5
Breed_NC,135861010.0,84,3,150,9.4,81.2,1.9,0,1
Breed_NC,135861013.0,84,3,150,9.4,81.2,1.9,0,4
Breed_NC,135861014.0,84,3,150,9.4,81.2,1.9,0,3
Breed_NC,135861016.0,84,3,150,9.4,81.2,1.9,0,6
Breed_NC,130277001.0,77,5,250,12.8,24.0,2.6,0,2
Breed_NC,130277002.0,77,5,250,12.8,24.0,2.6,0,1
Breed_NC,130277005.0,77,5,250,12.8,24.0,2.6,0,8
Breed_NC,130277006.0,77,5,250,12.8,24.0,2.6,0,1
Breed_NC,130277010.0,77,5,250,12.8,24.0,2.6,0,7
Breed_NC,130277013.0,77,5,250,12.8,24.0,2.6,0,5
Breed_NC,130277014.0,77,5,250,12.8,24.0,2.6,0,8
Breed_NC,100410007.0,71,5,150,11.6,26.0,4.0,0,8
Breed_NC,100410008.0,71,5,150,11.6,26.0,4.0,0,3
Breed_NC,100410010.0,71,5,150,11.6,26.0,4.0,0,3
Breed_NC,100410011.0,71,5,150,11.6,26.0,4.0,0,3
Breed_NC,100410012.0,71,5,150,11.6,26.0,4.0,0,0
Breed_NC,100410016.0,71,5,150,11.6,26.0,4.0,0,6
Breed_NC,22934303004.0,84,4,250,11.6,37.6,1.9,0,5
Breed_NC,22934303005.0,84,4,250,11.6,37.6,1.9,0,4
Breed_NC,22934303007.0,84,4,250,11.6,37.6,1.9,0,1
Breed_NC,22934303009.0,84,4,250,11.6,37.6,1.9,0,7
Breed_NC,22934303010.0,84,4,250,11.6,37.6,1.9,0,4
Breed_NC,22934303013.0,84,4,250,11.6,37.6,1.9,0,4
Breed_NC,22934303016.0,84,4,250,11.6,37.6,1.9,0,0
Breed_NC,22934303017.0,84,4,250,11.6,37.6,1.9,0,4
Breed_NC,22934303018.0,84,4,250,11.6,37.6,1.9,0,5
Breed_NC,136331001.0,77,2,150,6.7,42.9,1.8,0,9
Breed_NC,136331003.0,77,2,150,6.7,42.9,1.8,0,5
Breed_NC,136331004.0,77,2,150,6.7,42.9,1.8,0,0
Breed_NC,136331007.0,77,2,150,6.7,42.9,1.8,0,8
Breed_NC,136331008.0,77,2,150,6.7,42.9,1.8,0,2
Breed_NC,136331009.0,77,2,150,6.7,42.9,1.8,0,6
Breed_NC,136331013.0,77,2,150,6.7,42.9,1.8,0,8
Breed_NC,136331017.0,77,2,150,6.7,42.9,1.8,0,8
Breed_NC,136331018.0,77,2,150,6.7,42.9,1.8,0,8
Breed_NC,20079425002.0,84,1,250,7.1,76.9,1.6,0,5
Breed_NC,20079425003.0,84,1,250,7.1,76.9,1.6,0,0
Breed_NC,20079425005.0,84,1,250,7.1,76.9,1.6,0,8
Breed_NC,20079425008.0,84,1,250,7.1,76.9,1.6,0,4
Breed_NC,20079425009.0,84,1,250,7.1,76.9,1.6,0,6
Breed_NC,20079425010.0,84,1,250,7.1,76.9,1.6,0,6
Breed_NC,20079425011.0,84,1,250,7.1,76.9,1.6,0,6
Breed_NC,20079425013.0,84,1,250,7.1,76.9,1.6,0,0
Breed_NC,20079425015.0,84,1,250,7.1,76.9,1.6,0,7
Breed_NC,20079425018.0,84,1,250,7.1,76.9,1.6,0,9
Breed_NC,130393002.0,70,2,250,5.0,74.5,1.5,0,9
Breed_NC,130393003.0,70,2,250,5.0,74.5,1.5,0,6
Breed_NC,130393004.0,70,2,250,5.0,74.5,1.5,0,6
Breed_NC,130393006.0,70,2,250,5.0,74.5,1.5,0,8
Breed_NC,130393007.0,70,2,250,5.0,74.5,1.5,0,5
Breed_NC,130393008.0,70,2,250,5.0,74.5,1.5,0,6
Breed_NC,130393009.0,70,2,250,5.0,74.5,1.5,0,0
Breed_NC,130393011.0,70,2,250,5.0,74.5,1.5,0,8
Breed_NC,130393013.0,70,2,250,5.0,74.5,1.5,0,9
Breed_NC,130393016.0,70,2,250,5.0,74.5,1.5,0,4
Breed_NC,130393017.0,70,2,250,5.0,74.5,1.5,0,8
Breed_NC,130393018.0,70,2,250,5.0,74.5,1.5,0,9
Breed_NC,21019716001.0,98,6,250,11.3,29.8,7.2,0,2
Breed_NC,21019716002.0,98,6,250,11.3,29.8,7.2,0,7
Breed_NC,21019716005.0,98,6,250,11.3,29.8,7.2,0,3
Breed_NC,21019716007.0,98,6,250,11.3,29.8,7.2,0,9
Breed_NC,21019716008.0,98,6,250,11.3,29.8,7.2,0,4
Breed_NC,21019716010.0,98,6,250,11.3,29.8,7.2,0,0
Breed_NC,21019716011.0,98,6,250,11.3,29.8,7.2,0,8
Breed_NC,21019716013.0,98,6,250,11.3,29.8,7.2,0,9
Breed_NC,21019716017.0,98,6,250,11.3,29.8,7.2,0,8
Breed_NC,21019716018.0,98,6,250,11.3,29.8,7.2,0,7
Breed_NC,103698001.0,85,4,150,11.0,35.3,3.8,0,8
Breed_NC,103698004.0,85,4,150,11.0,35.3,3.8,0,6
Breed_NC,103698005.0,85,4,150,11.0,35.3,3.8,0,6
Breed_NC,103698006.0,85,4,150,11.0,35.3,3.8,0,4
Breed_NC,103698008.0,85,4,150,11.0,35.3,3.8,0,8
Breed_NC,103698012.0,85,4,150,11.0,35.3,3.8,0,9
Breed_NC,103698013.0,85,4,150,11.0,35.3,3.8,0,7
Breed_NC,103698014.0,85,4,150,11.0,35.3,3.8,0,8
Breed_NC,105333001.0,89,4,150,6.8,77.5,1.0,0,5
Breed_NC,105333005.0,89,4,150,6.8,77.5,1.0,0,8
Breed_NC,105333007.0,89,4,150,6.8,77.5,1.0,0,1
Breed_NC,105333010.0,89,4,150,6.8,77.5,1.0,0,8
Breed_NC,105333014.0,89,4,150,6.8,77.5,1.0,0,6
Breed_NC,131015002.0,88,2,150,7.5,50.6,2.4,0,10
Breed_NC,131015003.0,88,2,150,7.5,50.6,2.4,0,10
Breed_NC,131015006.0,88,2,150,7.5,50.6,2.4,0,8
Breed_NC,131015007.0,88,2,150,7.5,50.6,2.4,0,7
Breed_NC,131015010.0,88,2,150,7.5,50.6,2.4,0,8
Breed_NC,131015013.0,88,2,150,7.5,50.6,2.4,0,9
Breed_NC,131015014.0,88,2,150,7.5,50.6,2.4,0,8
Breed_NC,131015016.0,88,2,150,7.5,50.6,2.4,0,8
Breed_NC,131015017.0,88,2,150,7.5,50.6,2.4,0,9
Breed_NC,132340001.0,81,3,525,11.1,61.8,2.5,0,10
Breed_NC,132340002.0,81,3,525,11.1,61.8,2.5,0,7
Breed_NC,132340008.0,81,3,525,11.1,61.8,2.5,0,10
Breed_NC,132340010.0,81,3,525,11.1,61.8,2.5,0,7
Breed_NC,132340012.0,81,3,525,11.1,61.8,2.5,0,9
Breed_NC,132340014.0,81,3,525,11.1,61.8,2.5,0,7
Breed_NC,132340017.0,81,3,525,11.1,61.8,2.5,0,10
Breed_NC,132340018.0,81,3,525,11.1,61.8,2.5,0,8
Breed_NC,25054230002.0,74,3,250,15.7,11.8,5.0,0,9
Breed_NC,25054230004.0,74,3,250,15.7,11.8,5.0,0,8
Breed_NC,25054230006.0,74,3,250,15.7,11.8,5.0,0,7
Breed_NC,25054230007.0,74,3,250,15.7,11.8,5.0,0,10
Breed_NC,25054230008.0,74,3,250,15.7,11.8,5.0,0,10
Breed_NC,25054230010.0,74,3,250,15.7,11.8,5.0,0,9
Breed_NC,25054230011.0,74,3,250,15.7,11.8,5.0,0,8
Breed_NC,25054230014.0,74,3,250,15.7,11.8,5.0,0,9
Breed_NC,25054230015.0,74,3,250,15.7,11.8,5.0,0,9
Breed_NC,25054230018.0,74,3,250,15.7,11.8,5.0,0,9
Breed_NC,101758003.0,79,4,525,14.1,9.7,1.8,0,7
Breed_NC,101758005.0,79,4,525,14.1,9.7,1.8,0,10
Breed_NC,101758006.0,79,4,525,14.1,9.7,1.8,0,10
Breed_NC,101758007.0,79,4,525,14.1,9.7,1.8,0,8
Breed_NC,101758009.0,79,4,525,14.1,9.7,1.8,0,9
Breed_NC,101758012.0,79,4,525,14.1,9.7,1.8,0,9
Breed_NC,101758013.0,79,4,525,14.1,9.7,1.8,0,9
Breed_NC,101758015.0,79,4,525,14.1,9.7,1.8,0,9
Breed_NC,101973001.0,71,5,150,8.9,50.9,2.1,0,9
Breed_NC,101973002.0,71,5,150,8.9,50.9,2.1,0,8
Breed_NC,101973003.0,71,5,150,8.9,50.9,2.1,0,10
Breed_NC,101973005.0,71,5,150,8.9,50.9,2.1,0,7
Breed_NC,101973006.0,71,5,150,8.9,50.9,2.1,0,10
Breed_NC,101973007.0,71,5,150,8.9,50.9,2.1,0,10
Breed_NC,101973010.0,71,5,150,8.9,50.9,2.1,0,7
Breed_NC,101973012.0,71,5,150,8.9,50.9,2.1,0,7
Breed_NC,101973014.0,71,5,150,8.9,50.9,2.1,0,10
Breed_NC,101973015.0,71,5,150,8.9,50.9,2.1,0,9
Breed_NC,101973016.0,71,5,150,8.9,50.9,2.1,0,9
Breed_NC,101973017.0,71,5,150,8.9,50.9,2.1,0,10
Breed_NC,101973018.0,71,5,150,8.9,50.9,2.1,0,7
Breed_NC,131273001.0,74,2,150,38.8,33.1,7.4,0,2
Breed_NC,131273003.0,74,2,150,38.8,33.1,7.4,0,2
Breed_NC,131273004.0,74,2,150,38.8,33.1,7.4,0,4
Breed_NC,131273008.0,74,2,150,38.8,33.1,7.4,0,7
Breed_NC,131273011.0,74,2,150,38.8,33.1,7.4,0,4
Breed_NC,131273014.0,74,2,150,38.8,33.1,7.4,0,1
Breed_NC,131273015.0,74,2,150,38.8,33.1,7.4,0,1
Breed_NC,130409002.0,81,2,675,14.5,40.3,3.0,0,7
Breed_NC,130409003.0,81,2,675,14.5,40.3,3.0,0,5
Breed_NC,130409004.0,81,2,675,14.5,40.3,3.0,0,9
Breed_NC,130409007.0,81,2,675,14.5,40.3,3.0,0,2
Breed_NC,130409008.0,81,2,675,14.5,40.3,3.0,0,9
Breed_NC,130409010.0,81,2,675,14.5,40.3,3.0,0,7
Breed_NC,130409011.0,81,2,675,14.5,40.3,3.0,0,5
Breed_NC,130409016.0,81,2,675,14.5,40.3,3.0,0,5
Breed_NC,101899001.0,90,6,150,19.5,38.9,2.3,0,5
Breed_NC,101899004.0,90,6,150,19.5,38.9,2.3,0,6
Breed_NC,101899005.0,90,6,150,19.5,38.9,2.3,0,5
Breed_NC,101899006.0,90,6,150,19.5,38.9,2.3,0,5
Breed_NC,101899007.0,90,6,150,19.5,38.9,2.3,0,7
Breed_NC,101899008.0,90,6,150,19.5,38.9,2.3,0,2
Breed_NC,101899012.0,90,6,150,19.5,38.9,2.3,0,1
Breed_NC,101899013.0,90,6,150,19.5,38.9,2.3,0,1
Breed_NC,101899014.0,90,6,150,19.5,38.9,2.3,0,1
Breed_NC,101899016.0,90,6,150,19.5,38.9,2.3,0,9
Breed_NC,101899017.0,90,6,150,19.5,38.9,2.3,0,9
Breed_NC,136289002.0,85,3,375,7.9,44.2,6.4,0,4
Breed_NC,136289009.0,85,3,375,7.9,44.2,6.4,0,4
Breed_NC,136289011.0,85,3,375,7.9,44.2,6.4,0,9
Breed_NC,136289012.0,85,3,375,7.9,44.2,6.4,0,1
Breed_NC,136289013.0,85,3,375,7.9,44.2,6.4,0,3
Breed_NC,136289014.0,85,3,375,7.9,44.2,6.4,0,3
Breed_NC,136289015.0,85,3,375,7.9,44.2,6.4,0,3
Breed_NC,136289016.0,85,3,375,7.9,44.2,6.4,0,8
Breed_NC,24940158005.0,80,3,375,5.8,40.2,0.6,0,0
Breed_NC,24940158006.0,80,3,375,5.8,40.2,0.6,0,8
Breed_NC,24940158008.0,80,3,375,5.8,40.2,0.6,0,3
Breed_NC,24940158013.0,80,3,375,5.8,40.2,0.6,0,8
Breed_NC,24940158015.0,80,3,375,5.8,40.2,0.6,0,4
Breed_NC,131339001.0,72,2,250,9.6,41.3,5.1,0,8
Breed_NC,131339002.0,72,2,250,9.6,41.3,5.1,0,8
Breed_NC,131339003.0,72,2,250,9.6,41.3,5.1,0,9
Breed_NC,131339004.0,72,2,250,9.6,41.3,5.1,0,0
Breed_NC,131339008.0,72,2,250,9.6,41.3,5.1,0,2
Breed_NC,131339009.0,72,2,250,9.6,41.3,5.1,0,4
Breed_NC,131339011.0,72,2,250,9.6,41.3,5.1,0,0
Breed_NC,131339016.0,72,2,250,9.6,41.3,5.1,0,9
Breed_NC,131339017.0,72,2,250,9.6,41.3,5.1,0,9
Breed_NC,130815005.0,70,4,250,11.4,19.7,3.6,0,4
Breed_NC,130815007.0,70,4,250,11.4,19.7,3.6,0,7
Breed_NC,130815010.0,70,4,250,11.4,19.7,3.6,0,7
Breed_NC,130815011.0,70,4,250,11.4,19.7,3.6,0,2
Breed_NC,130815012.0,70,4,250,11.4,19.7,3.6,0,6
Breed_NC,130815013.0,70,4,250,11.4,19.7,3.6,0,8
Breed_NC,130815015.0,70,4,250,11.4,19.7,3.6,0,2
Breed_NC,130815016.0,70,4,250,11.4,19.7,3.6,0,8
Breed_NC,130815017.0,70,4,250,11.4,19.7,3.6,0,4
Breed_NC,132134004.0,73,3,375,11.0,15.1,1.0,0,7
Breed_NC,132134007.0,73,3,375,11.0,15.1,1.0,0,2
Breed_NC,132134008.0,73,3,375,11.0,15.1,1.0,0,6
Breed_NC,132134009.0,73,3,375,11.0,15.1,1.0,0,8
Breed_NC,132134010.0,73,3,375,11.0,15.1,1.0,0,3
Breed_NC,132134012.0,73,3,375,11.0,15.1,1.0,0,4
Breed_NC,132134015.0,73,3,375,11.0,15.1,1.0,0,2
Breed_NC,132134017.0,73,3,375,11.0,15.1,1.0,0,9
Breed_NC,21307905001.0,70,3,375,6.0,40.0,5.2,0,10
Breed_NC,21307905003.0,70,3,375,6.0,40.0,5.2,0,10
Breed_NC,21307905004.0,70,3,375,6.0,40.0,5.2,0,7
Breed_NC,21307905005.0,70,3,375,6.0,40.0,5.2,0,10
Breed_NC,21307905006.0,70,3,375,6.0,40.0,5.2,0,8
Breed_NC,21307905009.0,70,3,375,6.0,40.0,5.2,0,7
Breed_NC,21307905010.0,70,3,375,6.0,40.0,5.2,0,10
Breed_NC,21307905011.0,70,3,375,6.0,40.0,5.2,0,8
Breed_NC,21307905013.0,70,3,375,6.0,40.0,5.2,0,9
Breed_NC,21307905014.0,70,3,375,6.0,40.0,5.2,0,7
Breed_NC,21307905015.0,70,3,375,6.0,40.0,5.2,0,8
Breed_NC,21307905017.0,70,3,375,6.0,40.0,5.2,0,7
Breed_NC,131766001.0,74,2,250,12.8,12.2,3.1,0,7
Breed_NC,131766005.0,74,2,250,12.8,12.2,3.1,0,8
Breed_NC,131766006.0,74,2,250,12.8,12.2,3.1,0,7
Breed_NC,131766007.0,74,2,250,12.8,12.2,3.1,0,9
Breed_NC,131766014.0,74,2,250,12.8,12.2,3.1,0,8
Breed_NC,131766016.0,74,2,250,12.8,12.2,3.1,0,10
Breed_NC,131766017.0,74,2,250,12.8,12.2,3.1,0,9
Breed_NC,132305001.0,70,4,525,11.3,58.2,1.3,0,7
Breed_NC,132305002.0,70,4,525,11.3,58.2,1.3,0,7
Breed_NC,132305003.0,70,4,525,11.3,58.2,1.3,0,7
Breed_NC,132305006.0,70,4,525,11.3,58.2,1.3,0,9
Breed_NC,132305008.0,70,4,525,11.3,58.2,1.3,0,10
Breed_NC,132305010.0,70,4,525,11.3,58.2,1.3,0,7
Breed_NC,132305011.0,70,4,525,11.3,58.2,1.3,0,9
Breed_NC,132305014.0,70,4,525,11.3,58.2,1.3,0,8
Breed_NC,132305015.0,70,4,525,11.3,58.2,1.3,0,8
Breed_NC,131821001.0,77,1,250,6.4,73.2,1.9,0,8
Breed_NC,131821002.0,77,1,250,6.4,73.2,1.9,0,9
Breed_NC,131821006.0,77,1,250,6.4,73.2,1.9,0,8
Breed_NC,131821008.0,77,1,250,6.4,73.2,1.9,0,10
Breed_NC,131821011.0,77,1,250,6.4,73.2,1.9,0,9
Breed_NC,131821013.0,77,1,250,6.4,73.2,1.9,0,8
Breed_NC,131821015.0,77,1,250,6.4,73.2,1.9,0,7
Breed_NC,131821016.0,77,1,250,6.4,73.2,1.9,0,9
Breed_NC,131821017.0,77,1,250,6.4,73.2,1.9,0,10
Breed_NC,100059001.0,75,3,250,8.7,44.6,1.6,0,7
Breed_NC,100059003.0,75,3,250,8.7,44.6,1.6,0,8
Breed_NC,100059004.0,75,3,250,8.7,44.6,1.6,0,7
Breed_NC,100059005.0,75,3,250,8.7,44.6,1.6,0,8
Breed_NC,100059007.0,75,3,250,8.7,44.6,1.6,0,8
Breed_NC,100059008.0,75,3,250,8.7,44.6,1.6,0,9
Breed_NC,100059010.0,75,3,250,8.7,44.6,1.6,0,8
Breed_NC,100059011.0,75,3,250,8.7,44.6,1.6,0,8
Breed_NC,100059013.0,75,3,250,8.7,44.6,1.6,0,7
Breed_NC,100059015.0,75,3,250,8.7,44.6,1.6,0,7
Breed_NC,100059017.0,75,3,250,8.7,44.6,1.6,0,10
Breed_NC,26089704002.0,74,4,375,18.2,9.7,8.8,0,10
Breed_NC,26089704004.0,74,4,375,18.2,9.7,8.8,0,10
Breed_NC,26089704005.0,74,4,375,18.2,9.7,8.8,0,9
Breed_NC,26089704006.0,74,4,375,18.2,9.7,8.8,0,9
Breed_NC,26089704008.0,74,4,375,18.2,9.7,8.8,0,8
Breed_NC,26089704010.0,74,4,375,18.2,9.7,8.8,0,8
Breed_NC,26089704013.0,74,4,375,18.2,9.7,8.8,0,9
Breed_NC,26089704014.0,74,4,375,18.2,9.7,8.8,0,9
Breed_NC,100284005.0,60,2,525,36.3,8.6,6.9,0,8
Breed_NC,100284007.0,60,2,525,36.3,8.6,6.9,0,4
Breed_NC,100284008.0,60,2,525,36.3,8.6,6.9,0,0
Breed_NC,100284009.0,60,2,525,36.3,8.6,6.9,0,3
Breed_NC,100284011.0,60,2,525,36.3,8.6,6.9,0,6
Breed_NC,100284013.0,60,2,525,36.3,8.6,6.9,0,3
Breed_NC,100284015.0,60,2,525,36.3,8.6,6.9,0,1
Breed_NC,25706513001.0,46,3,250,30.8,28.3,3.5,0,2
Breed_NC,25706513002.0,46,3,250,30.8,28.3,3.5,0,7
Breed_NC,25706513005.0,46,3,250,30.8,28.3,3.5,0,3
Breed_NC,25706513006.0,46,3,250,30.8,28.3,3.5,0,6
Breed_NC,25706513008.0,46,3,250,30.8,28.3,3.5,0,5
Breed_NC,25706513010.0,46,3,250,30.8,28.3,3.5,0,8
Breed_NC,25706513012.0,46,3,250,30.8,28.3,3.5,0,6
Breed_NC,25706513014.0,46,3,250,30.8,28.3,3.5,0,6
Breed_NC,25706513015.0,46,3,250,30.8,28.3,3.5,0,2
Breed_NC,131103002.0,67,3,150,28.6,31.1,3.7,0,9
Breed_NC,131103004.0,67,3,150,28.6,31.1,3.7,0,8
Breed_NC,131103005.0,67,3,150,28.6,31.1,3.7,0,7
Breed_NC,131103006.0,67,3,150,28.6,31.1,3.7,0,6
Breed_NC,131103010.0,67,3,150,28.6,31.1,3.7,0,9
Breed_NC,131103013.0,67,3,150,28.6,31.1,3.7,0,2
Breed_NC,131103015.0,67,3,150,28.6,31.1,3.7,0,0
Breed_NC,26042345002.0,52,3,675,26.8,32.5,4.4,0,2
Breed_NC,26042345003.0,52,3,675,26.8,32.5,4.4,0,6
Breed_NC,26042345005.0,52,3,675,26.8,32.5,4.4,0,5
Breed_NC,26042345008.0,52,3,675,26.8,32.5,4.4,0,1
Breed_NC,26042345009.0,52,3,675,26.8,32.5,4.4,0,0
Breed_NC,26042345010.0,52,3,675,26.8,32.5,4.4,0,5
Breed_NC,26042345011.0,52,3,675,26.8,32.5,4.4,0,2
Breed_NC,26042345012.0,52,3,675,26.8,32.5,4.4,0,3
Breed_NC,135664003.0,44,5,150,38.7,23.2,5.0,0,2
Breed_NC,135664007.0,44,5,150,38.7,23.2,5.0,0,5
Breed_NC,135664008.0,44,5,150,38.7,23.2,5.0,0,3
Breed_NC,135664011.0,44,5,150,38.7,23.2,5.0,0,9
Breed_NC,135664012.0,44,5,150,38.7,23.2,5.0,0,8
Breed_NC,135664013.0,44,5,150,38.7,23.2,5.0,0,6
Breed_NC,135664015.0,44,5,150,38.7,23.2,5.0,0,6
Breed_NC,20214251001.0,45,3,675,20.7,5.7,7.1,0,7
Breed_NC,20214251006.0,45,3,675,20.7,5.7,7.1,0,8
Breed_NC,20214251009.0,45,3,675,20.7,5.7,7.1,0,5
Breed_NC,20214251013.0,45,3,675,20.7,5.7,7.1,0,6
Breed_NC,20214251014.0,45,3,675,20.7,5.7,7.1,0,9
Breed_NC,20214251015.0,45,3,675,20.7,5.7,7.1,0,4
Breed_NC,134834001.0,59,3,250,24.8,27.4,6.3,0,7
Breed_NC,134834003.0,59,3,250,24.8,27.4,6.3,0,7
Breed_NC,134834004.0,59,3,250,24.8,27.4,6.3,0,6
Breed_NC,134834006.0,59,3,250,24.8,27.4,6.3,0,2
Breed_NC,134834008.0,59,3,250,24.8,27.4,6.3,0,2
Breed_NC,134834010.0,59,3,250,24.8,27.4,6.3,0,6
Breed_NC,134834011.0,59,3,250,24.8,27.4,6.3,0,0
Breed_NC,134834013.0,59,3,250,24.8,27.4,6.3,0,6
Breed_NC,22060824003.0,47,3,250,25.6,22.5,4.5,0,8
Breed_NC,22060824004.0,47,3,250,25.6,22.5,4.5,0,6
Breed_NC,22060824005.0,47,3,250,25.6,22.5,4.5,0,8
Breed_NC,22060824006.0,47,3,250,25.6,22.5,4.5,0,8
Breed_NC,22060824008.0,47,3,250,25.6,22.5,4.5,0,7
Breed_NC,22060824009.0,47,3,250,25.6,22.5,4.5,0,3
Breed_NC,22060824010.0,47,3,250,25.6,22.5,4.5,0,8
Breed_NC,22060824011.0,47,3,250,25.6,22.5,4.5,0,8
Breed_NC,22060824015.0,47,3,250,25.6,22.5,4.5,0,8
Breed_NC,22657136001.0,62,4,250,19.3,34.7,4.1,0,8
Breed_NC,22657136005.0,62,4,250,19.3,34.7,4.1,0,0
Breed_NC,22657136007.0,62,4,250,19.3,34.7,4.1,0,2
Breed_NC,22657136009.0,62,4,250,19.3,34.7,4.1,0,2
Breed_NC,22657136010.0,62,4,250,19.3,34.7,4.1,0,3
Breed_NC,22657136011.0,62,4,250,19.3,34.7,4.1,0,6
Breed_NC,22657136012.0,62,4,250,19.3,34.7,4.1,0,5
Breed_NC,22657136014.0,62,4,250,19.3,34.7,4.1,0,5
Breed_NC,135068001.0,66,3,150,36.5,27.6,6.7,0,1
Breed_NC,135068003.0,66,3,150,36.5,27.6,6.7,0,9
Breed_NC,135068009.0,66,3,150,36.5,27.6,6.7,0,5
Breed_NC,135068011.0,66,3,150,36.5,27.6,6.7,0,3
Breed_NC,135068013.0,66,3,150,36.5,27.6,6.7,0,9
Breed_NC,139169001.0,38,4,675,16.2,15.9,1.5,0,3
Breed_NC,139169003.0,38,4,675,16.2,15.9,1.5,0,1
Breed_NC,139169006.0,38,4,675,16.2,15.9,1.5,0,6
Breed_NC,139169008.0,38,4,675,16.2,15.9,1.5,0,6
Breed_NC,139169010.0,38,4,675,16.2,15.9,1.5,0,7
Breed_NC,139169011.0,38,4,675,16.2,15.9,1.5,0,1
Breed_NC,139169013.0,38,4,675,16.2,15.9,1.5,0,6
Breed_NC,139169014.0,38,4,675,16.2,15.9,1.5,0,8
Breed_NC,134007001.0,49,3,525,11.6,25.0,2.2,0,9
Breed_NC,134007004.0,49,3,525,11.6,25.0,2.2,0,3
Breed_NC,134007006.0,49,3,525,11.6,25.0,2.2,0,7
Breed_NC,134007008.0,49,3,525,11.6,25.0,2.2,0,0
Breed_NC,134007009.0,49,3,525,11.6,25.0,2.2,0,0
Breed_NC,134007013.0,49,3,525,11.6,25.0,2.2,0,2
Breed_NC,134007014.0,49,3,525,11.6,25.0,2.2,0,8
Breed_NC,134007015.0,49,3,525,11.6,25.0,2.2,0,6
Breed_NC,136334002.0,38,3,250,12.8,36.9,2.6,0,9
